-4.5876e-009,-0.00139939
-4.3876e-009,-0.00139939
-4.1876e-009,-0.00139939
-3.9876e-009,-0.00075941
-3.7876e-009,-0.00075941
-3.5876e-009,-0.00139939
-3.3876e-009,-0.000119435
-3.1876e-009,-0.00075941
-2.9876e-009,-0.00139939
-2.7876e-009,-0.000119435
-2.5876e-009,-0.00075941
-2.3876e-009,-0.00139939
-2.1876e-009,-0.00075941
-1.9876e-009,-0.00075941
-1.7876e-009,-0.00075941
-1.5876e-009,-0.000119435
-1.3876e-009,-0.00139939
-1.1876e-009,-0.00075941
-9.8757e-010,-0.000119435
-7.8757e-010,-0.00139939
-5.8757e-010,-0.00075941
-3.8757e-010,0.00308044
-1.8757e-010,0.01588
1.243e-011,0.0261196
2.1243e-010,0.0261196
4.1243e-010,0.0177999
6.1243e-010,0.00820025
8.1243e-010,0.00308044
1.0124e-009,0.000520541
1.2124e-009,-0.00139939
1.4124e-009,-0.000119435
1.6124e-009,-0.000119435
1.8124e-009,0.000520541
2.0124e-009,0.000520541
2.2124e-009,-0.000119435
2.4124e-009,-0.000119435
2.6124e-009,-0.000119435
2.8124e-009,-0.00075941
3.0124e-009,-0.00139939
3.2124e-009,-0.00075941
3.4124e-009,-0.00203936
3.6124e-009,-0.00075941
3.8124e-009,0.000520541
4.0124e-009,-0.000119435
4.2124e-009,-0.000119435
4.4124e-009,-0.000119435
4.6124e-009,-0.000119435
4.8124e-009,-0.00139939
5.0124e-009,-0.00075941
5.2124e-009,-0.00139939
5.4124e-009,-0.00139939
5.6124e-009,-0.00075941
